Date,Month,Product,Product Family,Quarter,Region EN,Select level,Territory EN,Year,Arrow up and down,CY Patients,"CY to PY, %","CY to PY, % negative (for tooltip)","CY to PY, % positive (for tooltip)",Diagnosed Patients,Number of Records,PY Patients
18/12/2019,12,Prd20,FAM1,4,North-West,FAM1,Saint Petersburg,2019,↓,0,-1,-1,,1,1,1
12/11/2019,11,Prd20,FAM1,4,Ural & W.Siberia,FAM1,Kemerovo Oblast,2019,↓,0,-1,-1,,1,1,1
30/11/2019,11,Prd20,FAM1,4,Ural & W.Siberia,FAM1,Kemerovo Oblast,2019,↓,0,-1,-1,,1,1,1
12/11/2019,11,Prd20,FAM10,4,Central,FAM10,Yaroslavl Oblast,2019,↓,0,-1,-1,,1,1,1
20/12/2019,12,Prd20,FAM10,4,Moscow,FAM10,Moscow,2019,↓,0,-1,-1,,1,1,1
18/12/2019,12,Prd20,FAM10,4,North-West,FAM10,Saint Petersburg,2019,↓,0,-1,-1,,1,1,1
24/12/2019,12,Prd20,FAM10,4,North-West,FAM10,Saint Petersburg,2019,↓,0,-1,-1,,1,1,1
22/10/2019,10,Prd20,FAM10,4,Volga,FAM10,Orenburg Oblast,2019,↓,0,-1,-1,,1,1,1
20/11/2019,11,Prd20,FAM10,4,Volga,FAM10,Saratov Oblast,2019,↓,0,-1,-1,,1,1,1
11/12/2019,12,Prd20,FAM10,4,Volga,FAM10,Samara Oblast,2019,↓,0,-1,-1,,1,1,1
12/12/2019,12,Prd20,FAM10,4,Volga,FAM10,Ulyanovsk Oblast,2019,↓,0,-1,-1,,1,1,1
01/10/2019,10,Prd63,FAM26,4,Southern,FAM26,Krasnodar Oblast,2019,↓,0,-1,-1,,1,1,1
14/10/2019,10,Prd63,FAM26,4,Southern,FAM26,Krasnodar Oblast,2019,↓,0,-1,-1,,1,1,1
08/10/2019,10,Prd63,FAM26,4,Southern,FAM26,Rostov Oblast,2019,↓,0,-1,-1,,1,1,1
23/10/2019,10,Prd63,FAM26,4,Southern,FAM26,Volgograd Oblast,2019,↓,0,-1,-1,,1,1,1
24/10/2019,10,Prd63,FAM26,4,Southern,FAM26,Volgograd Oblast,2019,↓,0,-1,-1,,1,1,1
27/10/2019,10,Prd63,FAM26,4,Southern,FAM26,Volgograd Oblast,2019,↓,0,-1,-1,,1,1,1
10/10/2019,10,Prd63,FAM26,4,Southern,FAM26,Volgograd Oblast,2019,↓,0,-1,-1,,3,1,3
01/10/2019,10,Prd63,FAM26,4,Southern,FAM26,Rostov Oblast,2019,↓,0,-1,-1,,6,1,6
01/11/2019,11,Prd63,FAM26,4,Southern,FAM26,Rostov Oblast,2019,↓,0,-1,-1,,1,1,1
06/11/2019,11,Prd63,FAM26,4,Southern,FAM26,Rostov Oblast,2019,↓,0,-1,-1,,1,1,1
01/12/2019,12,Prd63,FAM26,4,Southern,FAM26,Krasnodar Oblast,2019,↓,0,-1,-1,,1,1,1
05/12/2019,12,Prd63,FAM26,4,Southern,FAM26,Krasnodar Oblast,2019,↓,0,-1,-1,,1,1,1
09/12/2019,12,Prd63,FAM26,4,Southern,FAM26,Krasnodar Oblast,2019,↓,0,-1,-1,,1,1,1
10/12/2019,12,Prd63,FAM26,4,Southern,FAM26,Krasnodar Oblast,2019,↓,0,-1,-1,,1,1,1
02/12/2019,12,Prd63,FAM26,4,Southern,FAM26,Rostov Oblast,2019,↓,0,-1,-1,,1,1,1
25/12/2019,12,Prd63,FAM26,4,Southern,FAM26,Krasnodar Oblast,2019,↓,0,-1,-1,,2,1,2
03/12/2019,12,Prd63,FAM26,4,Southern,FAM26,Rostov Oblast,2019,↓,0,-1,-1,,2,1,2
03/12/2019,12,Prd63,FAM26,4,Southern,FAM26,Sevastopol,2019,↓,0,-1,-1,,3,1,3
17/10/2019,10,Prd63,FAM26,4,Ural & W.Siberia,FAM26,Tomsk Oblast,2019,↓,0,-1,-1,,1,1,1
10/10/2019,10,Prd63,FAM26,4,Ural & W.Siberia,FAM26,Yamalo-Nenets Autonomous Okrug,2019,↓,0,-1,-1,,1,1,1
09/10/2019,10,Prd63,FAM26,4,Ural & W.Siberia,FAM26,Altai Oblast,2019,↓,0,-1,-1,,2,1,2
14/10/2019,10,Prd63,FAM26,4,Ural & W.Siberia,FAM26,Altai Oblast,2019,↓,0,-1,-1,,2,1,2
02/10/2019,10,Prd63,FAM26,4,Ural & W.Siberia,FAM26,Kemerovo Oblast,2019,↓,0,-1,-1,,2,1,2
03/10/2019,10,Prd63,FAM26,4,Ural & W.Siberia,FAM26,Sverdlovsk Oblast,2019,↓,0,-1,-1,,2,1,2
08/10/2019,10,Prd63,FAM26,4,Ural & W.Siberia,FAM26,Sverdlovsk Oblast,2019,↓,0,-1,-1,,2,1,2
16/10/2019,10,Prd63,FAM26,4,Ural & W.Siberia,FAM26,Sverdlovsk Oblast,2019,↓,0,-1,-1,,2,1,2
01/11/2019,11,Prd63,FAM26,4,Ural & W.Siberia,FAM26,Tomsk Oblast,2019,↓,0,-1,-1,,1,1,1
12/11/2019,11,Prd63,FAM26,4,Ural & W.Siberia,FAM26,Tomsk Oblast,2019,↓,0,-1,-1,,1,1,1
01/11/2019,11,Prd63,FAM26,4,Ural & W.Siberia,FAM26,Tyumen Oblast,2019,↓,0,-1,-1,,1,1,1
11/11/2019,11,Prd63,FAM26,4,Ural & W.Siberia,FAM26,Tyumen Oblast,2019,↓,0,-1,-1,,1,1,1
18/11/2019,11,Prd63,FAM26,4,Ural & W.Siberia,FAM26,Tyumen Oblast,2019,↓,0,-1,-1,,1,1,1
20/11/2019,11,Prd63,FAM26,4,Ural & W.Siberia,FAM26,Tyumen Oblast,2019,↓,0,-1,-1,,1,1,1
26/11/2019,11,Prd63,FAM26,4,Ural & W.Siberia,FAM26,Sverdlovsk Oblast,2019,↓,0,-1,-1,,2,1,2
13/12/2019,12,Prd63,FAM26,4,Ural & W.Siberia,FAM26,Tyumen Oblast,2019,↓,0,-1,-1,,1,1,1
02/12/2019,12,Prd63,FAM26,4,Ural & W.Siberia,FAM26,Omsk Oblast,2019,↓,0,-1,-1,,2,1,2
02/12/2019,12,Prd63,FAM26,4,Ural & W.Siberia,FAM26,Khanty-Mansi Autonomous Okrug,2019,↓,0,-1,-1,,3,1,3
02/12/2019,12,Prd63,FAM26,4,Ural & W.Siberia,FAM26,Sverdlovsk Oblast,2019,↓,0,-1,-1,,3,1,3
23/10/2019,10,Prd63,FAM26,4,Volga,FAM26,Chuvash Republic,2019,↓,0,-1,-1,,1,1,1
13/10/2019,10,Prd63,FAM26,4,Volga,FAM26,Mordovia Republic,2019,↓,0,-1,-1,,1,1,1
16/10/2019,10,Prd63,FAM26,4,Volga,FAM26,Tatarstan Republic,2019,↓,0,-1,-1,,1,1,1
30/10/2019,10,Prd63,FAM26,4,Volga,FAM26,Tatarstan Republic,2019,↓,0,-1,-1,,1,1,1
25/10/2019,10,Prd63,FAM26,4,Volga,FAM26,Kirov Oblast,2019,↓,0,-1,-1,,4,1,4
02/12/2019,12,Prd63,FAM26,4,Volga,FAM26,Chuvash Republic,2019,↓,0,-1,-1,,1,1,1
08/12/2019,12,Prd63,FAM26,4,Volga,FAM26,Mordovia Republic,2019,↓,0,-1,-1,,1,1,1
17/12/2019,12,Prd63,FAM26,4,Volga,FAM26,Nizhny Novgorod Oblast,2019,↓,0,-1,-1,,1,1,1
15/12/2019,12,Prd63,FAM26,4,Volga,FAM26,Ulyanovsk Oblast,2019,↓,0,-1,-1,,1,1,1
26/11/2019,11,Prd62,FAM27,4,Ural & W.Siberia,FAM27,Omsk Oblast,2019,↓,0,-1,-1,,1,1,1
25/11/2019,11,Prd62,FAM27,4,Ural & W.Siberia,FAM27,Sverdlovsk Oblast,2019,↓,0,-1,-1,,1,1,1
20/10/2019,10,Prd63,FAM27,4,Ural & W.Siberia,FAM27,Sverdlovsk Oblast,2019,↓,0,-1,-1,,1,1,1
15/10/2019,10,Prd21,FAM8,4,Central,FAM8,Bryansk Oblast,2019,↓,0,-1,-1,,1,1,1
21/10/2019,10,Prd21,FAM8,4,Central,FAM8,Bryansk Oblast,2019,↓,0,-1,-1,,1,1,1
30/10/2019,10,Prd21,FAM8,4,Central,FAM8,Bryansk Oblast,2019,↓,0,-1,-1,,1,1,1
03/10/2019,10,Prd21,FAM8,4,Central,FAM8,Ivanovo Oblast,2019,↓,0,-1,-1,,1,1,1
14/10/2019,10,Prd21,FAM8,4,Central,FAM8,Ivanovo Oblast,2019,↓,0,-1,-1,,1,1,1
16/10/2019,10,Prd21,FAM8,4,Central,FAM8,Ivanovo Oblast,2019,↓,0,-1,-1,,1,1,1
17/10/2019,10,Prd21,FAM8,4,Central,FAM8,Ivanovo Oblast,2019,↓,0,-1,-1,,1,1,1
21/10/2019,10,Prd21,FAM8,4,Central,FAM8,Ivanovo Oblast,2019,↓,0,-1,-1,,1,1,1
22/10/2019,10,Prd21,FAM8,4,Central,FAM8,Ivanovo Oblast,2019,↓,0,-1,-1,,1,1,1
23/10/2019,10,Prd21,FAM8,4,Central,FAM8,Ivanovo Oblast,2019,↓,0,-1,-1,,1,1,1
09/10/2019,10,Prd21,FAM8,4,Central,FAM8,Kaluga Oblast,2019,↓,0,-1,-1,,1,1,1
17/10/2019,10,Prd21,FAM8,4,Central,FAM8,Kaluga Oblast,2019,↓,0,-1,-1,,1,1,1
22/10/2019,10,Prd21,FAM8,4,Central,FAM8,Kaluga Oblast,2019,↓,0,-1,-1,,1,1,1
01/10/2019,10,Prd21,FAM8,4,Central,FAM8,Lipetsk Oblast,2019,↓,0,-1,-1,,1,1,1
09/10/2019,10,Prd21,FAM8,4,Central,FAM8,Oryol Oblast,2019,↓,0,-1,-1,,1,1,1
21/10/2019,10,Prd21,FAM8,4,Central,FAM8,Oryol Oblast,2019,↓,0,-1,-1,,1,1,1
17/10/2019,10,Prd21,FAM8,4,Central,FAM8,Smolensk Oblast,2019,↓,0,-1,-1,,1,1,1
02/10/2019,10,Prd21,FAM8,4,Central,FAM8,Tambov Oblast,2019,↓,0,-1,-1,,1,1,1
08/10/2019,10,Prd21,FAM8,4,Central,FAM8,Tambov Oblast,2019,↓,0,-1,-1,,1,1,1
29/10/2019,10,Prd21,FAM8,4,Central,FAM8,Tambov Oblast,2019,↓,0,-1,-1,,1,1,1
17/10/2019,10,Prd21,FAM8,4,Central,FAM8,Tver Oblast,2019,↓,0,-1,-1,,1,1,1
21/10/2019,10,Prd21,FAM8,4,Central,FAM8,Tver Oblast,2019,↓,0,-1,-1,,1,1,1
15/10/2019,10,Prd21,FAM8,4,Central,FAM8,Yaroslavl Oblast,2019,↓,0,-1,-1,,1,1,1
21/10/2019,10,Prd21,FAM8,4,Central,FAM8,Yaroslavl Oblast,2019,↓,0,-1,-1,,1,1,1
21/10/2019,10,Prd21,FAM8,4,Central,FAM8,Yaroslavl Oblast,2019,↓,0,-1,-1,,1,1,1
19/11/2019,11,Prd21,FAM8,4,Central,FAM8,Bryansk Oblast,2019,↓,0,-1,-1,,1,1,1
14/11/2019,11,Prd21,FAM8,4,Central,FAM8,Ivanovo Oblast,2019,↓,0,-1,-1,,1,1,1
05/11/2019,11,Prd21,FAM8,4,Central,FAM8,Kaluga Oblast,2019,↓,0,-1,-1,,1,1,1
20/11/2019,11,Prd21,FAM8,4,Central,FAM8,Kaluga Oblast,2019,↓,0,-1,-1,,1,1,1
03/11/2019,11,Prd21,FAM8,4,Central,FAM8,Kostroma Oblast,2019,↓,0,-1,-1,,1,1,1
14/11/2019,11,Prd21,FAM8,4,Central,FAM8,Kostroma Oblast,2019,↓,0,-1,-1,,1,1,1
06/11/2019,11,Prd21,FAM8,4,Central,FAM8,Oryol Oblast,2019,↓,0,-1,-1,,1,1,1
20/11/2019,11,Prd21,FAM8,4,Central,FAM8,Oryol Oblast,2019,↓,0,-1,-1,,1,1,1
21/11/2019,11,Prd21,FAM8,4,Central,FAM8,Oryol Oblast,2019,↓,0,-1,-1,,1,1,1
26/11/2019,11,Prd21,FAM8,4,Central,FAM8,Oryol Oblast,2019,↓,0,-1,-1,,1,1,1
13/11/2019,11,Prd21,FAM8,4,Central,FAM8,Smolensk Oblast,2019,↓,0,-1,-1,,1,1,1
22/11/2019,11,Prd21,FAM8,4,Central,FAM8,Tambov Oblast,2019,↓,0,-1,-1,,1,1,1
03/11/2019,11,Prd21,FAM8,4,Central,FAM8,Tula Oblast,2019,↓,0,-1,-1,,1,1,1
03/11/2019,11,Prd21,FAM8,4,Central,FAM8,Tula Oblast,2019,↓,0,-1,-1,,1,1,1
13/11/2019,11,Prd21,FAM8,4,Central,FAM8,Yaroslavl Oblast,2019,↓,0,-1,-1,,1,1,1
14/11/2019,11,Prd21,FAM8,4,Central,FAM8,Yaroslavl Oblast,2019,↓,0,-1,-1,,1,1,1
19/11/2019,11,Prd21,FAM8,4,Central,FAM8,Yaroslavl Oblast,2019,↓,0,-1,-1,,1,1,1
21/11/2019,11,Prd21,FAM8,4,Central,FAM8,Yaroslavl Oblast,2019,↓,0,-1,-1,,1,1,1
27/11/2019,11,Prd21,FAM8,4,Central,FAM8,Tambov Oblast,2019,↓,0,-1,-1,,2,1,2
12/11/2019,11,Prd21,FAM8,4,Central,FAM8,Tver Oblast,2019,↓,0,-1,-1,,2,1,2
14/11/2019,11,Prd21,FAM8,4,Central,FAM8,Tver Oblast,2019,↓,0,-1,-1,,2,1,2
14/11/2019,11,Prd21,FAM8,4,Central,FAM8,Yaroslavl Oblast,2019,↓,0,-1,-1,,2,1,2
17/12/2019,12,Prd21,FAM8,4,Central,FAM8,Belgorod Oblast,2019,↓,0,-1,-1,,1,1,1
25/12/2019,12,Prd21,FAM8,4,Central,FAM8,Bryansk Oblast,2019,↓,0,-1,-1,,1,1,1
03/12/2019,12,Prd21,FAM8,4,Central,FAM8,Kaluga Oblast,2019,↓,0,-1,-1,,1,1,1
19/12/2019,12,Prd21,FAM8,4,Central,FAM8,Kaluga Oblast,2019,↓,0,-1,-1,,1,1,1
11/12/2019,12,Prd21,FAM8,4,Central,FAM8,Oryol Oblast,2019,↓,0,-1,-1,,1,1,1
04/12/2019,12,Prd21,FAM8,4,Central,FAM8,Smolensk Oblast,2019,↓,0,-1,-1,,1,1,1
25/12/2019,12,Prd21,FAM8,4,Central,FAM8,Tambov Oblast,2019,↓,0,-1,-1,,1,1,1
27/12/2019,12,Prd21,FAM8,4,Central,FAM8,Tambov Oblast,2019,↓,0,-1,-1,,1,1,1
02/12/2019,12,Prd21,FAM8,4,Central,FAM8,Tula Oblast,2019,↓,0,-1,-1,,1,1,1
02/12/2019,12,Prd21,FAM8,4,Central,FAM8,Tver Oblast,2019,↓,0,-1,-1,,1,1,1
02/12/2019,12,Prd21,FAM8,4,Central,FAM8,Yaroslavl Oblast,2019,↓,0,-1,-1,,2,1,2
02/12/2019,12,Prd21,FAM8,4,Central,FAM8,Yaroslavl Oblast,2019,↓,0,-1,-1,,2,1,2
02/10/2019,10,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Buryatia Republic,2019,↓,0,-1,-1,,1,1,1
31/10/2019,10,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Buryatia Republic,2019,↓,0,-1,-1,,1,1,1
01/10/2019,10,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Irkutsk Oblast,2019,↓,0,-1,-1,,1,1,1
01/10/2019,10,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Irkutsk Oblast,2019,↓,0,-1,-1,,1,1,1
03/10/2019,10,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Irkutsk Oblast,2019,↓,0,-1,-1,,1,1,1
28/10/2019,10,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Krasnoyarsk Oblast,2019,↓,0,-1,-1,,1,1,1
04/10/2019,10,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Novosibirsk Oblast,2019,↓,0,-1,-1,,1,1,1
22/10/2019,10,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Novosibirsk Oblast,2019,↓,0,-1,-1,,1,1,1
24/10/2019,10,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Novosibirsk Oblast,2019,↓,0,-1,-1,,1,1,1
31/10/2019,10,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Irkutsk Oblast,2019,↓,0,-1,-1,,2,1,2
15/10/2019,10,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Novosibirsk Oblast,2019,↓,0,-1,-1,,2,1,2
23/10/2019,10,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Novosibirsk Oblast,2019,↓,0,-1,-1,,2,1,2
21/10/2019,10,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Sakha Republic,2019,↓,0,-1,-1,,2,1,2
01/11/2019,11,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Amur Oblast,2019,↓,0,-1,-1,,1,1,1
22/11/2019,11,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Irkutsk Oblast,2019,↓,0,-1,-1,,1,1,1
27/11/2019,11,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Khabarovsk Oblast,2019,↓,0,-1,-1,,1,1,1
01/11/2019,11,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Krasnoyarsk Oblast,2019,↓,0,-1,-1,,1,1,1
20/11/2019,11,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Krasnoyarsk Oblast,2019,↓,0,-1,-1,,1,1,1
06/11/2019,11,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Novosibirsk Oblast,2019,↓,0,-1,-1,,1,1,1
22/11/2019,11,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Primorsky Oblast,2019,↓,0,-1,-1,,1,1,1
26/11/2019,11,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Sakha Republic,2019,↓,0,-1,-1,,1,1,1
02/12/2019,12,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Buryatia Republic,2019,↓,0,-1,-1,,1,1,1
02/12/2019,12,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Irkutsk Oblast,2019,↓,0,-1,-1,,1,1,1
24/12/2019,12,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Primorsky Oblast,2019,↓,0,-1,-1,,1,1,1
02/12/2019,12,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Sakhalin Oblast,2019,↓,0,-1,-1,,1,1,1
02/12/2019,12,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Tyva Republic,2019,↓,0,-1,-1,,1,1,1
03/12/2019,12,Prd21,FAM8,4,E.Siberia & Far East,FAM8,Tyva Republic,2019,↓,0,-1,-1,,1,1,1
02/10/2019,10,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
06/10/2019,10,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
07/10/2019,10,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
10/10/2019,10,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
14/10/2019,10,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
19/10/2019,10,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
24/10/2019,10,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
02/10/2019,10,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,2,1,2
07/10/2019,10,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,2,1,2
14/10/2019,10,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,2,1,2
21/10/2019,10,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,2,1,2
22/10/2019,10,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,2,1,2
28/10/2019,10,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,2,1,2
03/10/2019,10,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,3,1,3
04/10/2019,10,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,4,1,4
08/10/2019,10,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,4,1,4
13/10/2019,10,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,8,1,8
02/11/2019,11,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
03/11/2019,11,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
03/11/2019,11,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
05/11/2019,11,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
07/11/2019,11,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
08/11/2019,11,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
12/11/2019,11,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
13/11/2019,11,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
14/11/2019,11,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
15/11/2019,11,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
20/11/2019,11,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
05/11/2019,11,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,2,1,2
07/11/2019,11,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,2,1,2
08/11/2019,11,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,2,1,2
10/11/2019,11,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,2,1,2
18/11/2019,11,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,2,1,2
19/11/2019,11,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,2,1,2
04/11/2019,11,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,3,1,3
04/11/2019,11,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,3,1,3
10/11/2019,11,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,3,1,3
06/11/2019,11,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,4,1,4
02/11/2019,11,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,5,1,5
11/11/2019,11,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,5,1,5
01/11/2019,11,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,12,1,12
01/12/2019,12,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
01/12/2019,12,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
03/12/2019,12,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
04/12/2019,12,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
09/12/2019,12,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
11/12/2019,12,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
11/12/2019,12,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
17/12/2019,12,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
19/12/2019,12,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,1,1,1
09/12/2019,12,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,2,1,2
18/12/2019,12,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,2,1,2
02/12/2019,12,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,3,1,3
02/12/2019,12,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,6,1,6
10/12/2019,12,Prd21,FAM8,4,Moscow,FAM8,Moscow,2019,↓,0,-1,-1,,6,1,6
14/10/2019,10,Prd21,FAM8,4,Moscow Region,FAM8,Moscow Region,2019,↓,0,-1,-1,,1,1,1
22/10/2019,10,Prd21,FAM8,4,Moscow Region,FAM8,Moscow Region,2019,↓,0,-1,-1,,1,1,1
01/10/2019,10,Prd21,FAM8,4,Moscow Region,FAM8,Moscow Region,2019,↓,0,-1,-1,,2,1,2
04/11/2019,11,Prd21,FAM8,4,Moscow Region,FAM8,Moscow Region,2019,↓,0,-1,-1,,1,1,1
05/11/2019,11,Prd21,FAM8,4,Moscow Region,FAM8,Moscow Region,2019,↓,0,-1,-1,,1,1,1
08/11/2019,11,Prd21,FAM8,4,Moscow Region,FAM8,Moscow Region,2019,↓,0,-1,-1,,1,1,1
08/11/2019,11,Prd21,FAM8,4,Moscow Region,FAM8,Moscow Region,2019,↓,0,-1,-1,,1,1,1
10/11/2019,11,Prd21,FAM8,4,Moscow Region,FAM8,Moscow Region,2019,↓,0,-1,-1,,1,1,1
13/11/2019,11,Prd21,FAM8,4,Moscow Region,FAM8,Moscow Region,2019,↓,0,-1,-1,,1,1,1
20/11/2019,11,Prd21,FAM8,4,Moscow Region,FAM8,Moscow Region,2019,↓,0,-1,-1,,1,1,1
20/11/2019,11,Prd21,FAM8,4,Moscow Region,FAM8,Moscow Region,2019,↓,0,-1,-1,,1,1,1
28/11/2019,11,Prd21,FAM8,4,Moscow Region,FAM8,Moscow Region,2019,↓,0,-1,-1,,1,1,1
08/11/2019,11,Prd21,FAM8,4,Moscow Region,FAM8,Moscow Region,2019,↓,0,-1,-1,,3,1,3
24/11/2019,11,Prd21,FAM8,4,Moscow Region,FAM8,Moscow Region,2019,↓,0,-1,-1,,3,1,3
06/11/2019,11,Prd21,FAM8,4,Moscow Region,FAM8,Moscow Region,2019,↓,0,-1,-1,,4,1,4
17/11/2019,11,Prd21,FAM8,4,Moscow Region,FAM8,Moscow Region,2019,↓,0,-1,-1,,4,1,4
01/11/2019,11,Prd21,FAM8,4,Moscow Region,FAM8,Moscow Region,2019,↓,0,-1,-1,,5,1,5
04/11/2019,11,Prd21,FAM8,4,Moscow Region,FAM8,Moscow Region,2019,↓,0,-1,-1,,5,1,5
02/12/2019,12,Prd21,FAM8,4,Moscow Region,FAM8,Moscow Region,2019,↓,0,-1,-1,,1,1,1
03/12/2019,12,Prd21,FAM8,4,Moscow Region,FAM8,Moscow Region,2019,↓,0,-1,-1,,1,1,1
03/12/2019,12,Prd21,FAM8,4,Moscow Region,FAM8,Moscow Region,2019,↓,0,-1,-1,,1,1,1
04/12/2019,12,Prd21,FAM8,4,Moscow Region,FAM8,Moscow Region,2019,↓,0,-1,-1,,1,1,1
09/12/2019,12,Prd21,FAM8,4,Moscow Region,FAM8,Moscow Region,2019,↓,0,-1,-1,,1,1,1
15/12/2019,12,Prd21,FAM8,4,Moscow Region,FAM8,Moscow Region,2019,↓,0,-1,-1,,1,1,1
